ID LANGUAGE TITLE ABSTRACT
25790	es	Variables cognitivas y afectivas como predictoras de satisfacción en la vida	Este trabajo muestra la relación existente entre variables de personalidad cognitivas y afectivas y el ajuste psicológico, como satisfacción en la vida y síntomas depresivos. Este estudio valoró el rol de las expectativas de resultados (optimismo y pesimismo) y afectividad (afecto positivo y negativo) como predictores de satisfacción en la vida y de síntomas depresivos. Un total de 450 alumnos de la Universidad Rovira i Virgili completaron las escalas LOT-R, PANAS, el Test de Satisfacción en la Vida y el Inventario de Depresión de Beck. Los resultados del path análisis señalan que las variables de afectividad son mejores predictoras de satisfacción en la vida y de síntomas depresivos. Se discuten algunas implicaciones para futuras investigaciones"
25823	es	Concordancia en el estudio de retinografías en diabéticos: oftalmólogos vs médicos de famlia	Objetivo: Determinar la concordancia en lainterpretación de retinografías no midriáticas depacientes diabéticos entre oftalmólogos y un grupode médicos de atención primaria previamentesometidos a un proceso de adiestramiento.Métodos: El estudio fue dividido en dos fases.En la primera se adiestró a los participantes en lainterpretación de imágenes retinográficas. Lasegunda fase se realizó sobre 1000 imágenescorrespondientes a 200 pacientes, 100 sin retinopatíadiabética y 100 con retinopatía. Los participantesdebían decidir si las imágenes presentaban o nosignos de retinopatía diabética. Para la valoraciónde la concordancia se utilizó el índice kappa. Seestimó como adecuado un porcentaje de desacuerdodel 15% con una precisión del 5% (±5%) con unnivel de confianza del 95%.Resultados: El porcentaje de diagnósticos coincidentesentre oftalmólogos y médicos de atenciónprimaria está entre 89 y 97,5%. Por lo que respecta acuala evaluación de la concordancia, el índice kappase sitúa entre 80 y 95%. En todos los casos el intervalode confianza incluye el 85%.Conclusiones: Después de un adecuado adiestramiento,la fiabilidad de facultativos de atención primariaen interpretar retinografías no midriáticas dediabéticos es muy alta. Esto permitiría establecer enatención primaria el filtro para el cribado de la retinopatíadiabética. Las ventajas de esta medida seríanuna mayor implicación de atención primaria enel manejo global de los diabéticos y una disminuciónde la demanda de atención oftalmológica"
26006	es	Evaluación del impacto de las intervenciones realizadas para mejorar el registro de valoración de enfermería al ingreso	Introducción. Este artículo tiene como objetivo comparar el nivel de cumplimentación de la hoja de valoración del paciente al ingreso por el profesional de enfermería en el Hospital General Universitario de Alicante (HGUA), antes y después de las intervenciones contempladas dentro del proyecto FIS 00/1049.Material y métodos. Estudio cuasi experimental antes-después. Sujetos a estudio: hoja de valoración de enfermería del paciente al ingreso. El estudio consta de 3 fases: 1. Audit de la hoja de valoración antes de las intervenciones: estudio descriptivo transversal. Muestra de 578 hojas de valoración.2. Fase de investigación cualitativa (técnica grupo nominal y grupos de discusión) para la planificación de intervenciones.3. Intervenciones: diseño de una nueva hoja y su guía de cumplimentación. Implantación en todo el hospital.4. Audit tras las intervenciones: estudio descriptivo transversal. Muestra aleatorizada de 104 hojas de valoración. Resultados. Análisis comparativo de frecuencias. Aumento general en todos los ítems estudiados, especialmente en las necesidades básicas que rondan el 90% de cumplimentación, que es el (AU)"
2627	es	Elaboración de un código de buenas prácticas en comunicación aplicable a los servicios de oncología. Estrategia y resultado	Objetivo: Consensuar un código de buenas prácticas, aplicable a los Servicios asistenciales, para la mejora de la comunicación con los pacientes con cáncer y sus familias. Métodos: Para la elaboración de este código, se ha utilizado la metodología de atención sanitaria basada en evidencias. Se ha analizado la situación en los hospitales del Servicio Andaluz de Salud, a través de : A) la realización de un estudio sobre las perspectiva de los profesionales (dificultades, propuestas de mejora y necesidades de formación) sobre la comunicación con los pacientes y familiares; b) el análisis de la calidad del material de apoyo complementario; c) la realización de grupos de discusión con pacientes para recoger sus opiniones sobre la comunicación con los profesionales sanitarios. Finalmente para la elaboración del documento de planificación se ha seguido una metodología de participación y debate entre un amplio colectivo de profesionales. Resultados: Se elabora un código compuesto por diez principios básicos, que abarcan áreas de mejora que van desde aspectos relacionados con los profesionales sanitarios, hasta aspectos relacionados con la organización asistencial, el medio o el entorno en que se presta la atención sanitaria. Cada principio se acompaña de un comentario justificativo de su importancia y de una serie de recomendaciones que permiten su puesta en práctica. Conclusión. Este código pretende ser un instrumento de trabajo que facilite la reflexión en los Servicios asistenciales sobre cómo están realizando esa comunicación y propicie el debate entre todos los profesionales implicados, con el objetivo final de que cada Servicio elabore su propio Plan de comunicación (AU)"
2647	es	Comparación de citocinas plasmáticas en pacientes con neumonía adquirida en la comunidad con y sin diagnóstico previo de EPOC por una técnica multiplex	La enfermedad pulmonar obstructiva crónica (EPOC) se asocia con una mayor mortalidad en pacientes con neumonía adquirida en la comunidad (NAC). En este trabajo se comparan los valores plasmáticos de 9 citocinas en 10 pacientes ingresados en nuestro hospital por NAC diagnosticados previamente de EPOC y 10 pacientes también ingresados por NAC pero sin EPOC. Para ello se utilizó el equipo Th1/Th2 para deteccio´n mu´ltiple de citocinas de Biorad sobre una plataforma Luminex. Al ingreso, los pacientes con EPOC mostraron unos valores significativamente menores de interleucina-2, GM-CSF e IFN-γ que los pacientes sin EPOC. Estos mediadores contribuyen en gran manera a la inmunidad adaptativa y a la activación de linfocitos T, por lo que su menor concentración en plasma sugiere la existencia de una respuesta inmune empeorada en los pacientes con EPOC que presentan una NAC. Esta respuesta empeorada podría contribuir a explicar el aumento de mortalidad en estos pacientes. Nuestros resultados muestran también la utilidad de las técnicas multiplex para la detección simultánea de varios mediadores en la misma muestra en estudios de investigación clínica(AU)"
26865	es	Sobre la obesidad, en la medicina greco-romana	Ya en la Grecia antigua se creyó que la obesidad era una enfermedad. Tan solo un cuerpo en equilibrio era sano, según Pitágoras, de Crotona. En el siglo VI a.C. Alcmaeon, también de Crotona, fue el primero que pensó en nutrición. Un cuerpo bien equilibrado está sano, idea desarrollada en Corpus Hippocraticum, atribuido a Hipócrates, médico griego y en Régimen y Aforismos dice que un régimen nutricional equilibrado es esencial para la salud; su desequilibrio puede causar enfermedad. Otra teoría sobre obesidad fue desarrollada posteriormente por Galena de Pérgamo, en Roma; concibió la nutrición como manifestación de la ?facultad nutritiva? del cuerpo y en la obesidad prescribía ejercicio muscular con terapia física y dietética. Thessalus de Tralles aplicaba un tratamiento (metasincrisis). Su objetivo era que, cuando fallaban los habituales remedios, se debía cambiar la composición del organismo (sincrisis). Sorano de Éfeso, nació en Asia Menor, pero practicó en Roma. Para este médioc ?Adiposidad? una forma e caquexia con síntomas de peligro?. Empleó un sistema sofisticado de tratamiento de obesidad combinando métodos dietéticos y físicos con terapia conductual. Durante siglos, formas moderadas de obesidad fueron consideradas signos de buena salud y las más graves, desviaciones normales. En la segunda mitad del siglo XIX la obesidad fue ?descubierta de nuevo?  como exceso de la ingesta sobre el gasto (AU)"
27019	es	Curso temporal del síndrome de abstinencia alcohólica en un hospital general	Introducción y objetivo: Existe poca información sobre el curso temporal del síndrome de abstinencia alcohólica en el ámbito de un hospital general. El objetivo de este estudio es saber qué manifestaciones son atribuibles a la abstinencia y en qué momento de su evolución, así como sus implicaciones pronósticas. Material y método: estudio de cohortes sobre los enfermos diagnosticados de síndrome de abstinencia alcohólica en el Hospital Xeral de Lugo entre 1987 y 2003, según criterios del manual DSM IV-TR. Para cada caso se registraron datos clínicos y de seguimiento, con especial atención a los intervalos temporales de aparición y duración de sus manifestaciones. Resultados: Se estudiaron 539 episodios en 436 pacientes: 156 casos de síndrome de abstinencia no complicado y 383 casos de delirium tremens. El tiempo medio de abstinencia hasta el diagnóstico de síndrome de abstinencia alcohólica fue 54,4 horas (D.T. = 31,1). Las crisis comiciales aparecieron 35 horas (D.T. = 23,3) desde el cese de la ingesta. La duración del síndrome de abstinencia no complicado desde el diagnóstico fue 46,4 horas (D.T. = 23,1). Cuando evolucionaron a delirium tremens, estese diagnosticó a las 40,2 horas (D.T. = 29,4), y se prolongó durante 73,9 horas (D.T. = 41,5). Cuando fue preciso el traslado a la UCI, éste se produjo a las 40,8 horas (D.T. = 60) desde el diagnóstico de síndrome de abstinencia. Los enfermos en los que el síndrome de abstinencia alcohólica complicó un ingreso por otro motivo, presentaron manifestaciones clínicas más prolongadas que los que ingresaron por abstinencia. Conclusiones: las manifestaciones clínicas del síndrome de abstinencia alcohólica siguen una pauta evolutiva claramente reconocible. Su conocimiento puede ayudar a una mejor planificación de su atención y tratamiento (AU)"
27058	es	El ejercicio físico como terapia complementaria en el cáncer de próstata	IntroducciónEste artículo presenta como el ejercicio físico es una terapia complementaria en el tratamiento del cáncer próstata. En concreto presentamos el diseño e implementación de un programa de ejercicio físico de fuerza-resistencia adaptado al cáncer de próstata. El modelo base corresponde a la guía de la American College Sports Medicine Position Stand (ACSM 1998). La adaptación y transformación del programa incluye los síntomas más habituales relativos a la enfermedad y sus tratamientos.Material y métodosEl diseño del estudio es casiexperimental la muestra es de 33 participantes en fase de tratamiento. Las variables de estudio son las variables antropométricas, fuerza-resistencia, tensión arterial, fatiga, incontinencia, dolor y Calidad de Vida.ResultadosAl finalizar 24 semanas de programa, se observa una mejora significativa de la capacidad de la fuerza-resistencia, más evidente en las extremidades inferiores. También mejora la hipertensión arterial, la incontinencia urinaria y dolor.ConclusionesEstos resultados demuestran que la mejora de la Calidad de Vida viene mediada por la mejora de la capacidad física y funcional del enfermo(AU)"
27233	es	Atención psicológica y psiquiátrica en Cuidados Paliativos (III): aspectos bioéticos y legales	Tras revisar en los artículos previos los conceptosgenerales acerca de la intervención psiquiátrica y psicológicaen pacientes terminales (I) y los cuadros clínicospsiquiátricos más frecuentemente observados en esteámbito (delirium, depresión, ansiedad, duelo y burnout)(II), nos ocuparemos a continuación de los aspectosbioéticos y legales más relevantes en Cuidados Paliativos:principios bioéticos de autonomía y beneficencia,no maleficencia y justicia, legislación española reguladorade los conflictos éticos que frecuentemente aparecenen el tratamiento de enfermos terminales, instruccionesprevias, consentimiento informado, competenciapara abandonar o rechazar tratamientos, sedación terminal,derechos del enfermo en situación terminal y diferenciasentre conceptos como el ?encarnizamiento terapéutico?,la mal denominada ?eutanasia pasiva? y laeutanasia en sentido estricto"
27267	es	Cirugía reconstructiva compleja de la esclerosis cérvico-uretral tras prostatectomía radical, por fracaso de la solución endoscópica	La esclerosis de la unión cérvico-uretral es una de las complicaciones que pueden aparecer tras una prostatectomía radical, el tratamiento endoscópico suele ser resolutivo en la mayoría de los casos. Presentamos la reparación vía abierta de una esclerosis cérvico-uretral tras prostatectomía radical que no respondió al manejo endoscópico. La técnica quirúrgica constó de un primer tiempo perineal y un segundo tiempo con abordaje hipogástrico. A los 6 meses de esta compleja cirugía se colocó un esfínter artificial al paciente. Tras 3 años de seguimiento el paciente se encuentra asintomático y continente (AU)"
2742	es	Eficacia de un programa intensivo y continuado de fisioterapia para la mejoría clínica en pacientes con enfermedad de Parkinson	ObjetivoDemostrar el efecto beneficioso a largo plazo de la fisioterapia en pacientes de Parkinson.DiseñoEstudio prospectivo, controlado, doble ciego.LugarAsociación Enfermos de Parkinson, Astorga (España).Participantes26 pacientes (69,50±10,34 años) fueron evaluados aplicando la escala Unified Parkinson's Disease Rating Scale (UPDRS).IntervenciónGrupo control (n=9, terapia farmacológica), grupo experimental (n=17, fisioterapia y tratamiento farmacológico).Medidas realizadasAnálisis de los resultados obtenidos del examen motor en la escala UPDRS.Resultados y discusiónSon presentados usando el software SPSS® 16.0. Las medidas de tendencia central en la puntuación global registradas en la estadios pre y postintervención fueron: fase on, la media pasó de 64,22±16,383 antes de la intervención fisioterapéutica a 50,89±19,499 después de la intervención; fase off, el valor de la media pasó de 85,78±12,549 a 75,78±17,745, respectivamente. Si incrementamos el rango a 7?12 sesiones los resultados en el examen motor son más altos, lo cual indica que la rigidez, postura, equilibrio y marcha mejoran y que esta mejoría es más prolongada en el tiempo.ConclusiónLa relevancia clínica de los programas de rehabilitación para paciente con enfermedad de Parkinson (EP) es estimada como suficiente si los siguientes criterios están presentes: efectividad, importancia en la vida diaria, efecto a largo plazo, frecuencia y seguimiento de la terapia, duración de las sesiones, cambios en la calidad de vida, intervalo entre el cuestionario y la medicación; lo relevante nuestro trabajo es haber demostrado la eficiencia a largo plazo de un programa de fisioterapia en EP (AU)"
27599	es	Exceso ponderal infantil y adolescente: factores modificables, herencia genética y percepción de la imagen corporal	Introducción: el sobrepeso y obesidad alcanzan una alta prevalencia entre niños y adolescentes en España. Los hábitos modificables, la carga genética y la percepción del peso empeoran con los años, convirtiendo a los niños en adultos con sobrepeso. Se analizó la relevancia de distintos factores modificables (hábitos alimentarios, actividad física, sedentarismo y horas de sueño), la herencia genética, así como la percepción de su imagen corporal, en el exceso ponderal de niños y adolescentes. Material y métodos: estudio observacional retrospectivo de 101 escolares de Madrid (edad media de diez años), con recogida de datos antropométricos (peso, talla, pliegues cutáneos y circunferencia de cintura), dietéticos (KidMed®), de actividad física (IPAQ® adaptado), sedentarismo, horas de sueño y percepción del peso e imagen corporal. Resultados: el 31% de los niños presentaba exceso ponderal. Un 53,4% necesitaba mejorar la dieta. Fue mayor el número de participantes con normopeso que no seguían una alta adherencia a la dieta mediterránea que aquellos con sobrepeso-obesidad que sí se adherían. No se observó correlación estadísticamente significativa entre el estado ponderal (según el percentil de peso) y las características corporales de los padres, pero sí en función del índice de masa corporal (IMC).A un 70% de obesos y un 50% de desnutridos les gustaría pesar lo mismo. Conclusiones: los factores modificables no se relacionaron con un mayor exceso ponderal. El peso de los progenitores tuvo influencia en el estado ponderal de los hijos, aunque no se obtuvieron resultados estadísticamente significativos al analizar los factores modificables y la herencia en conjunto (AU)"
276	es	Manifestaciones atípicas de la enfermedad de Whipple	Presentamos 2 casos de enfermedad de Whipple (EW) de larga evolución con características especiales. En un caso, la presentación inicial fue una leucocitosis asintomática, hecho que no hemos encontrado publicado previamente, y que en su evolución desarrolló un adenocarcinoma gástrico. En el 2° caso, la sospecha clínica nos llevó a realizar tratamiento antibiótico empírico pese a la negatividad de los hallazgos histológicos. Se describen las características clínicas, analíticas e histológicas de ambos pacientes. Proponemos incluir a la EW dentro del diagnóstico diferencial de las leucocitosis de origen desconocido. Señalamos además la posibilidad de realizar tratamiento antibiótico empírico en aquellos casos de larga evolución con deterioro progresivo, aún sin confirmación histólogica. Finalmente planteamos que la cronicidad del proceso pueda influir en el desarrollo de neoplasias. (AU)"
27622	es	La irradiación parcial acelerada de la mama: un nuevo paradigma en el tratamiento del carcinoma precoz de mama	Objetivo. La recaída local en el carcinoma de mama precoz puede quedar limitada a la zona próxima al tumor, por lo que puede no ser necesario irradiar la mama entera (WBI), que es, actualmente, el tratamiento conservador estándar. Métodos. Se ha revisado la literatura buscando los trabajos aleatorizados de las distintas modalidades de irradiación parcial acelerada para una puesta al día. Resultados.  La irradiación intraoperatoria en sesión única ha dado resultados inadecuados con electrones (estudio ELIOT) por una selección inapropiada de los pacientes. El estudio TARGIT con Rx de 50kV en sesión única añadiendo WBI cuando se demuestran factores de riesgo resulta eficaz cuando se administra durante la primera cirugía conservadora, y no en un segundo tiempo. Los sistemas intracavitarios con balón o similar dan buenos resultados a corto plazo, pero se debe tratar de usar múltiples canales para reducir las complicaciones. Las técnicas de irradiación parcial con radioterapia externa 3D pueden aumentar ligeramente las complicaciones locales, no así la radioterapia de intensidad modulada, y en ambos casos resultan eficaces, pero debe esperarse más tiempo y un mayor número de pacientes para confirmarse. La braquiterapia intersticial con multicatéter se ha demostrado igual de eficaz que la WBI y con menos complicaciones. Conclusiones. Hay pacientes con cáncer de mama de bajo riesgo que no requieren WBI. La irradiación parcial acelerada es equivalente, especialmente con técnica intersticial multicatéter, y probablemente con otras técnicas que requieren más seguimiento, con menor dosis de irradiación a pulmón y corazón, por lo que debe ofrecerse como alternativa a la WBI en casos seleccionados (AU)"
27663	es	Sífilis y embarazo: estudio de 94 casos	Fundamento y objetivo: Estudiar la epidemiología, manifestaciones clínicas, diagnóstico, tratamiento, seguimiento y resultados perinatales de la sífilis durante el embarazo. Pacientes y método: Estudio retrospectivo de 94 gestantes con sífilis cuya gestación y parto se controlaron en un Servicio de Obstetricia desde 2002 a 2010 entre un total de 85.806 partos de gestantes sin sífilis en el mismo período. Resultados: La prevalencia de sífilis en el embarazo fue de 0,11%. La mayoría de las gestantes eran de procedencia extranjera y el tipo de sífilis más prevalente fue la latente tardía. Realizaron el tratamiento correcto solo 57 pacientes, a pesar de la adecuada prescripción médica. En 31 gestantes se comprobaron complicaciones maternas durante el embarazo y en 16 casos hubo complicaciones fetales. En los neonatos se diagnosticaron 4 casos de sífilis congénita, 3 de ellos con meningitis sifilítica, cuyas madres no habían realizado el tratamiento de forma correcta. Conclusiones: La realización obligatoria de una serología de sífilis en el primer trimestre de embarazo permite diagnosticar muchos casos de sífilis latente tardía. Tras la detección precoz de las gestantes infectadas se debe asegurar la correcta realización del tratamiento para prevenir la transmisión vertical (AU)"
27683	es	Actitud ante una posible parestesia del nervio dentario inferior tras la extracción quirúrgica del tercermolar inferior	Introducción: La parestesia del nervio dentario inferior es una complicación bien conocida que puede aparecer tras la extracción quirúrgica de los terceros molares inferiores. La bibliografía revisada sugiere realizar un estudio radiográfico previo para descartar factores predictivos. Objetivo: El objetivo de este artículo fue realizar una valoración y revisión bibliográfica del protocolo de actuación en estas situaciones. Caso clínico: Se presenta el caso clínico de un varón de 28 años de edad, sin antecedentes médicos de interés, que acude a la consulta derivado por su odontólogo para proceder a la extracción quirúrgica del tercer molar inferior derecho por haber presentado pericoronaritis aguda serosa congestiva de repetición, con dolores que se irradiaban (..) (AU)"
27764	en	Fixed drug eruption due to loratadine	We present the clinical case of a 8-years-old boy suffering a fixed drug reaction attributed to the oral intake of loratadine. He is an atopic child with perennial rhinits and asthma and marked hypersensitivity to the house-dust mite Dermatophagoides pteronyssinus who is receiving inhaled corticosteroids and b2-agonists ad libitum plus specific immunotherapy with the mite. When the boy received loratadine to alleviate his nasal symptoms he suffered a well-defined erythematous and oedematous plaque in his right elbow that disappeared without treatment in one week. Several methods such as the patch-tests, the UBCT or ultra-brief-challenge test (our version of the peroral provocation one) and the skin biopsy were applied. The UBCT and the skin histopathology were the most important techniques to assure the suspected diagnosis. Other antihistamines such as ebastine and cetirizine as well as some excipients used as controls were all negative. Conventional prick or intradermal skin tests with the drug were not performed because we considered that they were useless in this case (AU)"
27830	es	Medida de la gravedad de la rosácea: revision	Antecedentes: La valoración de la gravedad es esencial en la atención clínica de los pacientes con rosácea y en la investigación de la rosácea. Objetivo: Determinar el conjunto de métodos usados para valorar la gravedad de la rosácea en ensayos clínicos. Métodos: Se investigó la literatura médica publicada desde 1965 a 2001 para seleccionar todos los ensayos clínicos que hacían referencia a la rosácea usando MEDLINE y la bibliografía de los estudios. Se revisaron 47 artículos. Resultados: Los signos de la rosácea valorados más frecuentemente fueron pápulas/pústulas (43 estudios), eritema (35 estudios) y telangiectasia (24 estudios). Otros signos y síntomas de la rosácea y los efectos secundarios de los tratamientos se valoraron en 27 estudios. En 34 estudios se realizó el recuento de pápulas/pústulas. Una escala de cuatro puntos fue la valoración usada más frecuentemente para cuantificar el eritema (17) y la telangiectasia (11). Otras técnicas usadas frecuentemente fueron valoración global por los clínicos (29) y por los pacientes (21) y fotografías (13).Conclusiones: Actualmente no existe ningún instrumento estándar validado para determinar la gravedad de la rosácea ni sus signos y síntomas (AU)"
27851	es	Conducta problemática y apoyo conductual positivo	El artículo introduce el tema de las conductas problemáticas que a veces se observan en las personas con síndrome de Down y de los actuales métodos de intervención, basados en el apoyo conductual positivo. Define la conducta problemática como la conducta que por su intensidad o frecuencia afecta negativamente el desarrollo personal del individuo, así como a sus oportunidades de participar activamente en su comunidad y ambiente social. El apoyo conductual positivo es un conjunto de procedimientos y técnicas destinadas a cambiar el entorno para hacer que la conducta problemática llegue a ser irrelevante e inútil, de modo que la conducta alternativa resulte socialmente adecuada y más eficaz (AU)"
28009	es	Segmentacion del mercado turístico doméstico español	Un objetivo común en la planificación del sector turístico es evaluar la demanda de un determinado destino o de un tipo de destino. Para el desarrollo efectivo de una acción de marketing resulta de gran utilidad categorizar, en primer lugar, a la población de turistas en grupos homogéneos o segmentos. El principal objetivo del presente trabajo consistió en categorizar a la población adulta española con relación a sus preferencias turísticas. Para caracterizar a los sujetos en base a sus preferencias por hipotéticos destinos, se utilizó el análisis conjunto obteniendo diferentes combinaciones de atributos; posteriormente, se hicieron análisis cluster para identificar grupos de sujetos, en base a sus preferencias. Los resultados obtenidos muestran la existencia de 8 grupos de sujetos bien definidos. Se exploraron las características de estos grupos utilizando datos de cuestionario y empleando análisis residuales para identificar asociaciones estadísticamente significativas (AU)"
28169	es	Trastorno por déficit de atención/hiperactividad y adopción	Introducción. Se entiende por adopción o filiación adoptiva el acto jurídico mediante el cual se crea un vínculo de parentesco entre dos personas, de tal forma que se establece entre ellas una relación de paternidad o maternidad. Objetivos. Tratar de exponer los problemas derivados de la exposición prenatal al alcohol y otros factores de riesgo, de la hipoestimulación durante el ?período crítico? en pacientes institucionalizados (especialmente aquellos adoptados de países del este de Europa) y su relación con el trastorno de déficit de atención/hiperactividad (TDAH). Realizar una aproximación al diagnóstico, prevención y tratamiento de estos problemas. Desarrollo. Estos niños presentan problemas de relación psicosocial, problemas conductuales, retraso del desarrollo del lenguaje o de la lectura y, sobre todo, TDAH. Existe una enorme dificultad práctica a la hora de separar ambos factores durante la evaluación de niños adoptados de países del este de Europa en las consultas de neuropediatría. La interrelación de todos estos factores no es bien conocida. Conclusiones. Existe una íntima relación entre la exposición prenatal al alcohol y las consecuencias de la adopción. Se necesitan estudios aleatorizados controlados con placebo, con mayores muestras poblacionales, que comprueben el beneficio y perfil de efectos secundarios, tanto con psicoestimulantes como con la atomoxetina en este grupo de pacientes (AU)"
28203	es	Desarrollo y validación del cuestionario de autoconfianza en competición CACD para deportes individuales y colectivos	El objetivo de este estudio fue construir y validar un cuestionario de autoconfianza en competición deportiva en Chile. Este fue administrado a una muestra de 307 deportistas de deportes individuales y colectivos en competición regular con edades que oscilaban entre los 11 y 35 años. Los análisis factoriales exploratorio y confirmatorio apoyan una estructura unidimensional de autoconfianza en situación deportiva. La consistencia interna es adecuada y además las puntuaciones muestran correlaciones positivas y significativas con la dimensión de autoconfianza del CSAI II y con una medida de autoeficacia general de Schwarzer y Baessler (1996) que al utilizarse con deportistas también mostró valores adecuados (AU)"
28281	es	Plan PrEFiNE: Plan estratégico para la enfermedad de Fabry en Nefrología	Justificación: La enfermedad renal es una de las principales causas de muerte entre los pacientes con enfermedad de Fabry (EF). Al tratarse de una enfermedad de baja prevalencia, se realizan con frecuencia diagnósticos erróneos y retrasados, que a menudo se dan cuando ya se ha producido daño orgánico. El reconocimiento temprano de la enfermedad permitiría evitar las complicaciones graves y la muerte prematura en estos pacientes. Objetivo: Presentamos en este artículo un resumen del plan PrEFiNE, que incluye un abanico amplio de actividades con el objetivo de mejorar el conocimiento y reconocimiento de la EF entre los nefrólogos. Este proyecto está patrocinado por Shire Ibérica (http://shireiberica.com/). Métodos: Desde enero de 2016 y hasta finales del 2017 se iniciarán distintas actividades, comenzando por una evaluación del grado de conocimiento que existe actualmente sobre la EF. Se incluyen 3 estudios de prevalencia de la EF, que abarcan el espectro de los pacientes con enfermedad renal crónica (pacientes en diálisis, pacientes trasplantados renales y un estudio piloto en pacientes con enfermedad renal crónica en estadio 3-5 prediálisis) y un estudio farmacoeconómico, centrado en el impacto de la carga de la enfermedad. Paralelamente, se realizarán actividades formativas tanto presenciales como on line, y un amplio plan de comunicación mediante publicaciones y difusión a medios. El proyecto culminará con la publicación de un libro blanco de la EF en Nefrología, que recoja el resultado de todas las actividades y que proponga recomendaciones en respuesta a los resultados y a las necesidades detectadas. El plan PrEFiNE estará coordinado por distintos comités científicos, uno nacional y 10 regionales que garantizarán el desarrollo de las acciones con el máximo rigor científico y será supervisado por un comité asesor. Discusión: El plan PrEFiNE nos permitirá evaluar la utilidad de un proyecto dirigido a mejorar el conocimiento de una enfermedad minoritaria como la EF a nivel nacional, y a partir del cual se podrán establecer las recomendaciones necesarias para mejorar su reconocimiento, además de planes enfocados a mejorar las necesidades no cubiertas detectadas durante su desarrollo (AU)"
28286	en	Physical activity and energy expenditure measurements using accelerometers in older adults	The purpose of this review is to address methodological issues related to accelerometer-based assessments of physical activity (PA) in older individuals. Special interest is also put on recently updated technology. No definitive evidence exists currently to indicate which are the more valid and reliable accelerometer models for use with older people. When it comes to selecting an accelerometer, issues of affordability, product reliability, monitor size, technical support, and comparability with other studies may be equally as important as the relative validity and reliability of an instrument. The accelerometer should be attached as close as possible to the body's center of mass, and in the case of elders using walking aids, it should be placed on the same body side. Variability due to positioning can be reduced with careful training and supervision. Typically, the sampling period is between 3 and 7 days and it is not yet clear if variability exists between weekdays and weekend in the elderly. It is possible that aging effects on physical and cognitive health may limit the ability of an older adult to be compliant with an accelerometer protocol; in this line many methods have been suggested for increasing compliance to protocols for research studies. Accelerometers can provide reliable information on mobility and objective measurement of PA. These activity monitors have significant advantages when compared with other quantitative methods for measurement of energy expenditure. Accelerometers are currently used mainly in a research setting; however, with recent advances, incorporation into clinical and fitness practice is possible and increasing (AU)"
28391	es	Comparación entre el análisis automático y manual de la polisomnografía convencional en el diagnóstico del síndrome de apnea-hipopnea obstructiva del sueño	OBJETIVO: Comparar el análisis automático y manual de las variables neurológicas y respiratorias obtenidas por el polisomnógrafo de 16 canales Somnostar alfa 4100. PACIENTES Y MÉTODO: Se incluyó en el estudio a 28 pacientes con sospecha de síndrome de apnea-hipopnea obstructiva del sueño a los cuales se les practicó una polisomnografía convencional. Se decidió de forma aleatoria el orden de las lecturas automática y manual de los episodios respiratorios, fases de sueño y arousals. Se realizó un análisis de concordancia (coeficiente de correlación intraclase), así como una representación gráfica de las diferencias utilizando el método de Bland y Altman.  RESULTADOS: Se observó una mala concordancia entre los dos tipos de análisis respecto a las fases de sueño, sobre todo REM y las fases de sueño profundo. Respecto a los parámetros respiratorios la concordancia fue buena para las apneas. Sin embargo, el análisis automático infraestimó las hipopneas. Si se considera el análisis manual como patrón de referencia para un punto de corte de índice de apneas-hipopneas mayor de 10, el análisis automático obtuvo una sensibilidad del 55 por ciento, una especificidad y un valor predictivo positivo del 100 por ciento, un valor predictivo negativo del 47 por ciento y una eficacia diagnóstica global del 67,8 por ciento. CONCLUSIONES:  El análisis automático del sistema Somnostar 4100 proporciona una lectura inadecuada de las fases de sueño así como de los episodios respiratorios, fundamentalmente de las hipopneas (AU)"
28645	es	Evaluación de la variabilidad interobservador en la clasificación sistemática de la morbilidad operatoria en resección pulmonar	ObjetivoCuantificar la variabilidad interobservador al establecer una clasificación sistemática de la morbilidad operatoria de la resección pulmonar.MétodoSe ha clasificado la morbilidad de forma retrospectiva en una serie de 499 registros prospectivos de pacientes sometidos a resección pulmonar mayor (458 lobectomías y 51 neumonectomías). Se utilizó la clasificación sistemática propuesta por Seely et al en 2010. Cada uno de los autores clasificó de forma independiente las complicaciones y se calculó el estadístico kappa ponderado.Resultados y comentariosEl índice kappa fue de 0,79. Aunque el valor es alto, introduce un sesgo sistemático en la clasificación de la morbilidad de los pacientes que indica la necesidad de valorar muy cuidadosamente los datos introducidos en los registros multiinstitucionales para poder obtener conclusiones válidas(AU)"
